SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
1552698676	2018-02-02 14:31:09.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:31:09.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:31:13.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:31:13.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:31:15.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:31:15.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:31:40.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:31:40.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:31:44.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:31:44.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:31:46.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:31:46.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:31:58.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:31:58.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:03.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:32:03.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:05.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:32:05.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:32:31.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:31.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:32:36.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:36.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:32:37.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:32:37.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:32:52.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:32:52.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:56.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:32:56.000	s9009042	main	ehost	406	1
